"","Id","ym","RET.USD"
"68334","905589",2013-09-01,NA
"68335","905589",2013-12-01,NA
"68336","905589",2014-03-01,NA
"68337","905589",2014-06-01,NA
"68338","905589",2014-09-01,NA
"68339","905589",2014-12-01,NA
"68340","905589",2015-03-01,NA
"68341","905589",2015-06-01,NA
"68342","905589",2015-09-01,NA
"68343","905589",2015-12-01,NA
"68344","905589",2016-03-01,NA
"68345","905589",2016-06-01,NA
"68346","905589",2016-09-01,NA
"68347","905589",2016-12-01,NA
"68348","905589",2017-03-01,NA
"68349","905589",2017-06-01,NA
"68350","905589",2017-12-01,NA
"68351","905589",2018-03-01,NA
"68352","905589",2018-06-01,NA
"68353","905589",2018-09-01,NA
"68354","905589",2018-12-01,NA
"68355","905589",2019-03-01,NA
"68356","905589",2019-06-01,NA
"68357","905589",2019-12-01,NA
"68358","905589",2020-09-01,NA
"68359","905589",2020-12-01,NA
"68360","905589",2021-03-01,NA
"68361","905589",2021-06-01,NA
"68362","905589",2021-09-01,NA
"68363","905589",2021-12-01,NA
"68364","905669",1985-09-01,6.2643
"68365","905669",1985-12-01,-4.1916
"68366","905669",1986-03-01,17.89
"68367","905669",1986-06-01,5.1901
"68368","905669",1986-09-01,-11.4394
"68369","905669",1986-12-01,0.8298
"68370","905669",1987-03-01,6.9117
"68371","905669",1987-06-01,6.0614
"68372","905669",1987-09-01,6.9198
"68373","905669",1987-12-01,3.1076
"68374","905669",1988-03-01,3.6763
"68375","905669",1988-06-01,-7.4266
"68376","905669",1988-09-01,5.0863
"68377","905669",1988-12-01,-1.678
"68378","905669",1989-03-01,-2.4187
"68379","905669",1989-06-01,-1.7361
"68380","905669",1989-12-01,3.23
"68381","905669",1990-03-01,-5.4436
"68382","905669",1990-09-01,-8.1891
"68383","905669",1990-12-01,-7.0491
"68384","905669",1991-06-01,16.79
"68385","905669",1991-09-01,9.395
"68386","905669",1991-12-01,4.3974
"68387","905669",1992-06-01,1.7361
"68388","905669",1993-03-01,8.1841
"68389","905669",1993-06-01,4.0737
"68390","905669",1993-09-01,0.2369
"68391","905669",1993-12-01,11.9758
"68392","905669",1994-03-01,-3.0095
"68393","905669",1994-09-01,-3.5378
"68394","905669",1994-12-01,3.0247
"68395","905669",1995-03-01,NA
"68396","905669",1995-06-01,NA
"68397","905669",1995-09-01,NA
"68398","905669",1995-12-01,NA
"68399","905669",1996-03-01,NA
"68400","905669",1996-06-01,NA
"68401","905669",1996-09-01,NA
"68402","905669",1996-12-01,NA
"68403","905669",1997-03-01,NA
"68404","905669",1997-06-01,NA
"68405","905669",1997-09-01,NA
"68406","905669",1997-12-01,NA
"68407","905669",1998-03-01,NA
"68408","905669",1998-06-01,NA
"68409","905669",1998-09-01,NA
"68410","905669",1998-12-01,NA
"68411","905669",1999-06-01,NA
"68412","905669",1999-09-01,NA
"68413","905669",1999-12-01,NA
"68414","905669",2000-03-01,NA
"68415","905669",2000-06-01,NA
"68416","905669",2000-09-01,NA
"68417","905669",2000-12-01,NA
"68418","905669",2001-03-01,NA
"68419","905669",2001-06-01,NA
"68420","905669",2001-09-01,NA
"68421","905669",2001-12-01,NA
"68422","905669",2002-03-01,NA
"68423","905669",2002-06-01,NA
"68424","905669",2002-09-01,NA
"68425","905669",2002-12-01,NA
"68426","905669",2003-06-01,NA
"68427","905669",2003-09-01,NA
"68428","905669",2003-12-01,NA
"68429","905669",2004-03-01,NA
"68430","905669",2004-06-01,NA
"68431","905669",2004-09-01,NA
"68432","905669",2004-12-01,NA
"68433","905669",2005-03-01,NA
"68434","905669",2005-06-01,NA
"68435","905669",2005-09-01,NA
"68436","905669",2005-12-01,NA
"68437","905669",2006-03-01,NA
"68438","905669",2006-06-01,NA
"68439","905669",2006-09-01,NA
"68440","905669",2006-12-01,NA
"68441","905669",2007-03-01,NA
"68442","905669",2007-06-01,NA
"68443","905669",2007-09-01,NA
"68444","905669",2007-12-01,NA
"68445","905669",2008-03-01,NA
"68446","905669",2008-06-01,NA
"68447","905669",2008-09-01,NA
"68448","905669",2009-09-01,NA
"68449","905669",2010-03-01,NA
"68450","905669",2010-06-01,NA
"68451","905669",2010-12-01,NA
"68452","905669",2011-03-01,NA
"68453","905669",2011-06-01,NA
"68454","905669",2011-09-01,NA
"68455","905669",2011-12-01,NA
"68456","905669",2012-03-01,NA
"68457","905669",2012-06-01,NA
"68458","905669",2012-09-01,NA
"68459","905669",2012-12-01,NA
"68460","905669",2013-03-01,NA
"68461","905669",2013-06-01,NA
"68462","905669",2013-09-01,NA
"68463","905669",2013-12-01,NA
"68464","905669",2014-03-01,NA
"68465","905669",2014-06-01,NA
"68466","905669",2014-09-01,NA
"68467","905669",2014-12-01,NA
"68468","905669",2015-03-01,NA
"68469","905669",2015-06-01,NA
"68470","905669",2015-09-01,NA
"68471","905669",2015-12-01,NA
"68472","905669",2016-03-01,NA
"68473","905669",2016-06-01,NA
"68474","905669",2016-09-01,NA
"68475","905669",2016-12-01,NA
"68476","905669",2017-03-01,NA
"68477","905669",2017-06-01,NA
"68478","905669",2017-12-01,NA
"68479","905669",2018-03-01,NA
"68480","905669",2018-06-01,NA
"68481","905669",2018-09-01,NA
"68482","905669",2018-12-01,NA
"68483","905669",2019-03-01,NA
"68484","905669",2019-06-01,NA
"68485","905669",2019-12-01,NA
"68486","905669",2020-09-01,NA
"68487","905669",2020-12-01,NA
"68488","905669",2021-03-01,NA
"68489","905669",2021-06-01,NA
"68490","905669",2021-09-01,NA
"68491","905669",2021-12-01,NA
"68492","905686",1983-12-01,0.6544
"68493","905686",1984-03-01,-2.8649
"68494","905686",1984-06-01,4.4898
"68495","905686",1984-09-01,-5.3094
"68496","905686",1984-12-01,-1.1539
"68497","905686",1985-03-01,14.971
"68498","905686",1985-06-01,5.2909
"68499","905686",1985-09-01,8.8504
"68500","905686",1985-12-01,-7.2642
"68501","905686",1986-03-01,19.0211
"68502","905686",1986-06-01,5.5391
"68503","905686",1986-09-01,-6.4222
"68504","905686",1986-12-01,10.0307
"68505","905686",1987-03-01,6.3619
"68506","905686",1987-06-01,10.5615
"68507","905686",1987-09-01,3.8181
"68508","905686",1987-12-01,12.088
"68509","905686",1988-03-01,13.0219
"68510","905686",1988-06-01,-4.0015
"68511","905686",1988-09-01,-5.5723
"68512","905686",1988-12-01,-0.8527
"68513","905686",1989-03-01,-2.8816
"68514","905686",1989-06-01,-7.0912
"68515","905686",1989-12-01,2.7725
"68516","905686",1990-03-01,-4.1464
"68517","905686",1990-09-01,-19.7532
"68518","905686",1990-12-01,2.3736
"68519","905686",1991-06-01,13.5399
"68520","905686",1991-09-01,-6.8405
"68521","905686",1991-12-01,-53.6225
"68522","905686",1992-06-01,-50.2128
"68523","905686",1993-03-01,21.3562
"68524","905686",1993-06-01,5.747
"68525","905686",1993-09-01,6.2829
"68526","905686",1993-12-01,-32.4863
"68527","905686",1994-03-01,-11.4399
"68528","905686",1994-09-01,-16.6084
"68529","905686",1994-12-01,-4.8014
"68530","905686",1995-03-01,6.2933
"68531","905686",1995-06-01,-7.9722
"68532","905686",1995-09-01,-43.97
"68533","905686",1995-12-01,-40.29
"68534","905686",1996-03-01,8.3085
"68535","905686",1996-06-01,-31.5544
"68536","905686",1996-09-01,-4.42
"68537","905686",1996-12-01,17.7582
"68538","905686",1997-03-01,2.9841
"68539","905686",1997-06-01,-6.4086
"68540","905686",1997-09-01,1.7707
"68541","905686",1997-12-01,-26.7561
"68542","905686",1998-03-01,-0.2153
"68543","905686",1998-06-01,6.7667
"68544","905686",1998-09-01,1.487
"68545","905686",1998-12-01,-17.3468
"68546","905686",1999-06-01,11.301
"68547","905686",1999-09-01,0.3708
"68548","905686",1999-12-01,70.0041
"68549","905686",2000-03-01,26.3184
"68550","905686",2000-06-01,1.2812
"68551","905686",2000-09-01,-5.8169
"68552","905686",2000-12-01,12.2218
"68553","905686",2001-03-01,3.7597
"68554","905686",2001-06-01,-9.2529
"68555","905686",2001-09-01,-6.4672
"68556","905686",2001-12-01,53.6133
"68557","905686",2002-03-01,10.9521
"68558","905686",2002-06-01,1.4598
"68559","905686",2002-09-01,-5.4478
"68560","905686",2002-12-01,1.338
"68561","905686",2003-06-01,10.8482
"68562","905686",2003-09-01,0.685
"68563","905686",2003-12-01,2.7616
"68564","905686",2004-03-01,-3.6258
"68565","905686",2004-06-01,-11.5611
"68566","905686",2004-09-01,8.8569
"68567","905686",2004-12-01,47.0201
"68568","905686",2005-03-01,-21.2233
"68569","905686",2005-06-01,-7.9101
"68570","905686",2005-09-01,7.3046
"68571","905686",2005-12-01,20.9561
"68572","905686",2006-03-01,0.4951
"68573","905686",2006-06-01,-0.8726
"68574","905686",2006-09-01,4.128
"68575","905686",2006-12-01,13.9165
"68576","905686",2007-03-01,18.6597
"68577","905686",2007-06-01,1.5204
"68578","905686",2007-09-01,-0.7276
"68579","905686",2007-12-01,-7.957
"68580","905686",2008-03-01,5.3153
"68581","905686",2008-06-01,-4.0993
"68582","905686",2008-09-01,-21.5083
"68583","905686",2009-09-01,-0.5054
"68584","905686",2010-03-01,-2.9834
"68585","905686",2010-06-01,1.4988
"68586","905686",2010-12-01,31.8247
"68587","905686",2011-03-01,0.1546
"68588","905686",2011-06-01,-6.3784
"68589","905686",2011-09-01,-14.791
"68590","905686",2011-12-01,7.2368
"68591","905686",2012-03-01,-2.6307
"68592","905686",2012-06-01,13.0283
"68593","905686",2012-09-01,7.0913
"68594","905686",2012-12-01,0.5514
"68595","905686",2013-03-01,-1.6625
"68596","905686",2013-06-01,-5.1312
"68597","905686",2013-09-01,18.8112
"68598","905686",2013-12-01,13.0346
"68599","905686",2014-03-01,2.1753
"68600","905686",2014-06-01,-0.162
"68601","905686",2014-09-01,3.4484
"68602","905686",2014-12-01,6.7834
"68603","905686",2015-03-01,-7.865
"68604","905686",2015-06-01,-1.6085
"68605","905686",2015-09-01,-1.3979
"68606","905686",2015-12-01,4.3888
"68607","905686",2016-03-01,6.3255
"68608","905686",2016-06-01,-13.1585
"68609","905686",2016-09-01,0.9677
"68610","905686",2016-12-01,7.7363
"68611","905686",2017-03-01,-9.1237
"68612","905686",2017-06-01,-4.063
"68613","905686",2017-12-01,5.639
"68614","905686",2018-03-01,-5.1762
"68615","905686",2018-06-01,1.6989
"68616","905686",2018-09-01,-0.4312
"68617","905686",2018-12-01,-2.6184
"68618","905686",2019-03-01,4.4627
"68619","905686",2019-06-01,-1.6632
"68620","905686",2019-12-01,43.3823
"68621","905686",2020-09-01,3.8575
"68622","905686",2020-12-01,15.8345
"68623","905686",2021-03-01,10.872
"68624","905686",2021-06-01,3.8745
"68625","905686",2021-09-01,0.9107
"68626","905686",2021-12-01,6.457
"68627","905688",1983-12-01,3.8282
"68628","905688",1984-03-01,-0.2575
"68629","905688",1984-06-01,-0.1276
"68630","905688",1984-09-01,5.1955
"68631","905688",1984-12-01,0.5132
"68632","905688",1985-03-01,23.2809
"68633","905688",1985-06-01,16.7193
"68634","905688",1985-09-01,-7.5665
"68635","905688",1985-12-01,-8.5482
"68636","905688",1986-03-01,5.3536
"68637","905688",1986-06-01,4.3598
"68638","905688",1986-09-01,-3.5879
"68639","905688",1986-12-01,7.067
"68640","905688",1987-03-01,7.6613
"68641","905688",1987-06-01,0.5313
"68642","905688",1987-09-01,-10.2822
"68643","905688",1987-12-01,18.5681
"68644","905688",1988-03-01,6.4562
"68645","905688",1988-06-01,-1.0063
"68646","905688",1988-09-01,0.0901
"68647","905688",1988-12-01,-2.2426
"68648","905688",1989-03-01,-3.7674
"68649","905688",1989-06-01,4.2853
"68650","905688",1989-12-01,-2.6652
"68651","905688",1990-03-01,-4.414
"68652","905688",1990-09-01,-3.3496
"68653","905688",1990-12-01,3.7835
"68654","905688",1991-06-01,-10.0026
"68655","905688",1991-09-01,13.0582
"68656","905688",1991-12-01,-2.6731
"68657","905688",1992-06-01,-0.8273
"68658","905688",1993-03-01,24.7113
"68659","905688",1993-06-01,5.3821
"68660","905688",1993-09-01,-9.2789
"68661","905688",1993-12-01,0.7767
"68662","905688",1994-03-01,-2.4274
"68663","905688",1994-09-01,7.0104
"68664","905688",1994-12-01,-1.2531
"68665","905688",1995-03-01,18.4371
"68666","905688",1995-06-01,-4.1596
"68667","905688",1995-09-01,3.1733
"68668","905688",1995-12-01,-7.556
"68669","905688",1996-03-01,13.9573
"68670","905688",1996-06-01,-8.2398
"68671","905688",1996-09-01,54.6312
"68672","905688",1996-12-01,2.3241
"68673","905688",1997-03-01,NA
"68674","905688",1997-06-01,NA
"68675","905688",1997-09-01,NA
"68676","905688",1997-12-01,NA
"68677","905688",1998-03-01,NA
"68678","905688",1998-06-01,NA
"68679","905688",1998-09-01,NA
"68680","905688",1998-12-01,NA
"68681","905688",1999-06-01,NA
"68682","905688",1999-09-01,NA
"68683","905688",1999-12-01,NA
"68684","905688",2000-03-01,NA
"68685","905688",2000-06-01,NA
"68686","905688",2000-09-01,NA
"68687","905688",2000-12-01,NA
"68688","905688",2001-03-01,NA
"68689","905688",2001-06-01,NA
"68690","905688",2001-09-01,NA
"68691","905688",2001-12-01,NA
"68692","905688",2002-03-01,NA
"68693","905688",2002-06-01,NA
"68694","905688",2002-09-01,NA
"68695","905688",2002-12-01,NA
"68696","905688",2003-06-01,NA
"68697","905688",2003-09-01,NA
"68698","905688",2003-12-01,NA
"68699","905688",2004-03-01,NA
"68700","905688",2004-06-01,NA
"68701","905688",2004-09-01,NA
"68702","905688",2004-12-01,NA
"68703","905688",2005-03-01,NA
"68704","905688",2005-06-01,NA
"68705","905688",2005-09-01,NA
"68706","905688",2005-12-01,NA
"68707","905688",2006-03-01,NA
"68708","905688",2006-06-01,NA
"68709","905688",2006-09-01,NA
"68710","905688",2006-12-01,NA
"68711","905688",2007-03-01,NA
"68712","905688",2007-06-01,NA
"68713","905688",2007-09-01,NA
"68714","905688",2007-12-01,NA
"68715","905688",2008-03-01,NA
"68716","905688",2008-06-01,NA
"68717","905688",2008-09-01,NA
"68718","905688",2009-09-01,NA
"68719","905688",2010-03-01,NA
"68720","905688",2010-06-01,NA
"68721","905688",2010-12-01,NA
"68722","905688",2011-03-01,NA
"68723","905688",2011-06-01,NA
"68724","905688",2011-09-01,NA
"68725","905688",2011-12-01,NA
"68726","905688",2012-03-01,NA
"68727","905688",2012-06-01,NA
"68728","905688",2012-09-01,NA
"68729","905688",2012-12-01,NA
"68730","905688",2013-03-01,NA
"68731","905688",2013-06-01,NA
"68732","905688",2013-09-01,NA
"68733","905688",2013-12-01,NA
"68734","905688",2014-03-01,NA
"68735","905688",2014-06-01,NA
"68736","905688",2014-09-01,NA
"68737","905688",2014-12-01,NA
"68738","905688",2015-03-01,NA
"68739","905688",2015-06-01,NA
"68740","905688",2015-09-01,NA
"68741","905688",2015-12-01,NA
"68742","905688",2016-03-01,NA
"68743","905688",2016-06-01,NA
"68744","905688",2016-09-01,NA
"68745","905688",2016-12-01,NA
"68746","905688",2017-03-01,NA
"68747","905688",2017-06-01,NA
"68748","905688",2017-12-01,NA
"68749","905688",2018-03-01,NA
"68750","905688",2018-06-01,NA
"68751","905688",2018-09-01,NA
"68752","905688",2018-12-01,NA
"68753","905688",2019-03-01,NA
"68754","905688",2019-06-01,NA
"68755","905688",2019-12-01,NA
"68756","905688",2020-09-01,NA
"68757","905688",2020-12-01,NA
"68758","905688",2021-03-01,NA
"68759","905688",2021-06-01,NA
"68760","905688",2021-09-01,NA
"68761","905688",2021-12-01,NA
"68762","905700",1983-12-01,3.9531
"68763","905700",1984-03-01,-1.3888
"68764","905700",1984-06-01,9.4586
"68765","905700",1984-09-01,-5.5759
"68766","905700",1984-12-01,2.862
"68767","905700",1985-03-01,11.5333
"68768","905700",1985-06-01,8.9189
"68769","905700",1985-09-01,-3.4451
"68770","905700",1985-12-01,-6.8184
"68771","905700",1986-03-01,20.2957
"68772","905700",1986-06-01,8.8761
"68773","905700",1986-09-01,-6.878
"68774","905700",1986-12-01,4.4445
"68775","905700",1987-03-01,6.6379
"68776","905700",1987-06-01,2.3071
"68777","905700",1987-09-01,17.6032
"68778","905700",1987-12-01,23.8313
"68779","905700",1988-03-01,-0.3298
"68780","905700",1988-06-01,0.1724
"68781","905700",1988-09-01,-17.7547
"68782","905700",1988-12-01,-10.2354
"68783","905700",1989-03-01,-0.7576
"68784","905700",1989-06-01,-7.3928
"68785","905700",1989-12-01,4.9747
"68786","905700",1990-03-01,-5.469
"68787","905700",1990-09-01,5.1195
"68788","905700",1990-12-01,-5.8208
"68789","905700",1991-06-01,-3.4033
"68790","905700",1991-09-01,9.2489
"68791","905700",1991-12-01,6.0057
"68792","905700",1992-06-01,-2.7417
"68793","905700",1993-03-01,7.6702
"68794","905700",1993-06-01,0.646
"68795","905700",1993-09-01,3.9813
"68796","905700",1993-12-01,-1.2951
"68797","905700",1994-03-01,-12.6939
"68798","905700",1994-09-01,-10.3617
"68799","905700",1994-12-01,-7.8431
"68800","905700",1995-03-01,14.7189
"68801","905700",1995-06-01,-13.3604
"68802","905700",1995-09-01,-1.983
"68803","905700",1995-12-01,-0.7613
"68804","905700",1996-03-01,2.9452
"68805","905700",1996-06-01,-4.9681
"68806","905700",1996-09-01,-6.9383
"68807","905700",1996-12-01,1.0849
"68808","905700",1997-03-01,4.5145
"68809","905700",1997-06-01,8.5402
"68810","905700",1997-09-01,0.8662
"68811","905700",1997-12-01,-11.963
"68812","905700",1998-03-01,19.1557
"68813","905700",1998-06-01,-17.251
"68814","905700",1998-09-01,-37.8829
"68815","905700",1998-12-01,11.082
"68816","905700",1999-06-01,18.8674
"68817","905700",1999-09-01,7.2732
"68818","905700",1999-12-01,-11.5893
"68819","905700",2000-03-01,5.3945
"68820","905700",2000-06-01,-0.9897
"68821","905700",2000-09-01,-12.3977
"68822","905700",2000-12-01,0.1751
"68823","905700",2001-03-01,9.6472
"68824","905700",2001-06-01,-5.5236
"68825","905700",2001-09-01,-6.3973
"68826","905700",2001-12-01,9.2442
"68827","905700",2002-03-01,1.1772
"68828","905700",2002-06-01,9.0899
"68829","905700",2002-09-01,-10.6474
"68830","905700",2002-12-01,21.3123
"68831","905700",2003-06-01,NA
"68832","905700",2003-09-01,NA
"68833","905700",2003-12-01,NA
"68834","905700",2004-03-01,NA
"68835","905700",2004-06-01,NA
"68836","905700",2004-09-01,NA
"68837","905700",2004-12-01,NA
"68838","905700",2005-03-01,NA
"68839","905700",2005-06-01,NA
"68840","905700",2005-09-01,NA
"68841","905700",2005-12-01,NA
"68842","905700",2006-03-01,NA
"68843","905700",2006-06-01,NA
"68844","905700",2006-09-01,NA
"68845","905700",2006-12-01,NA
"68846","905700",2007-03-01,NA
"68847","905700",2007-06-01,NA
"68848","905700",2007-09-01,NA
"68849","905700",2007-12-01,NA
"68850","905700",2008-03-01,NA
"68851","905700",2008-06-01,NA
"68852","905700",2008-09-01,NA
"68853","905700",2009-09-01,NA
"68854","905700",2010-03-01,NA
"68855","905700",2010-06-01,NA
"68856","905700",2010-12-01,NA
"68857","905700",2011-03-01,NA
"68858","905700",2011-06-01,NA
"68859","905700",2011-09-01,NA
"68860","905700",2011-12-01,NA
"68861","905700",2012-03-01,NA
"68862","905700",2012-06-01,NA
"68863","905700",2012-09-01,NA
"68864","905700",2012-12-01,NA
"68865","905700",2013-03-01,NA
"68866","905700",2013-06-01,NA
"68867","905700",2013-09-01,NA
"68868","905700",2013-12-01,NA
"68869","905700",2014-03-01,NA
"68870","905700",2014-06-01,NA
"68871","905700",2014-09-01,NA
"68872","905700",2014-12-01,NA
"68873","905700",2015-03-01,NA
"68874","905700",2015-06-01,NA
"68875","905700",2015-09-01,NA
"68876","905700",2015-12-01,NA
"68877","905700",2016-03-01,NA
"68878","905700",2016-06-01,NA
"68879","905700",2016-09-01,NA
"68880","905700",2016-12-01,NA
"68881","905700",2017-03-01,NA
"68882","905700",2017-06-01,NA
"68883","905700",2017-12-01,NA
"68884","905700",2018-03-01,NA
"68885","905700",2018-06-01,NA
"68886","905700",2018-09-01,NA
"68887","905700",2018-12-01,NA
"68888","905700",2019-03-01,NA
"68889","905700",2019-06-01,NA
"68890","905700",2019-12-01,NA
"68891","905700",2020-09-01,NA
"68892","905700",2020-12-01,NA
"68893","905700",2021-03-01,NA
"68894","905700",2021-06-01,NA
"68895","905700",2021-09-01,NA
"68896","905700",2021-12-01,NA
"68897","905712",1983-12-01,-0.2257
"68898","905712",1984-03-01,25.2416
"68899","905712",1984-06-01,-7.7841
"68900","905712",1984-09-01,-10.655
"68901","905712",1984-12-01,-5.251
"68902","905712",1985-03-01,29.4739
"68903","905712",1985-06-01,-4.0317
"68904","905712",1985-09-01,14.4781
"68905","905712",1985-12-01,-13.1313
"68906","905712",1986-03-01,6.1322
"68907","905712",1986-06-01,11.1091
"68908","905712",1986-09-01,0.4709
"68909","905712",1986-12-01,15.3103
"68910","905712",1987-03-01,18.6971
"68911","905712",1987-06-01,-1.4853
"68912","905712",1987-09-01,11.5203
"68913","905712",1987-12-01,16.5731
"68914","905712",1988-03-01,-1.0144
"68915","905712",1988-06-01,0.0402
"68916","905712",1988-09-01,-10.5081
"68917","905712",1988-12-01,-14.4361
"68918","905712",1989-03-01,-6.6487
"68919","905712",1989-06-01,0.9083
"68920","905712",1989-12-01,6.338
"68921","905712",1990-03-01,-17.6877
"68922","905712",1990-09-01,-6.8559
"68923","905712",1990-12-01,2.469
"68924","905712",1991-06-01,-7.1918
"68925","905712",1991-09-01,6.6873
"68926","905712",1991-12-01,10.3995
"68927","905712",1992-06-01,5.5642
"68928","905712",1993-03-01,8.3167
"68929","905712",1993-06-01,2.078
"68930","905712",1993-09-01,0.5379
"68931","905712",1993-12-01,-5.2463
"68932","905712",1994-03-01,-0.4984
"68933","905712",1994-09-01,-1.5575
"68934","905712",1994-12-01,-16.0137
"68935","905712",1995-03-01,6.2052
"68936","905712",1995-06-01,6.3399
"68937","905712",1995-09-01,0.8309
"68938","905712",1995-12-01,6.2783
"68939","905712",1996-03-01,7.5101
"68940","905712",1996-06-01,3.0444
"68941","905712",1996-09-01,-6.1707
"68942","905712",1996-12-01,5.0798
"68943","905712",1997-03-01,2.4249
"68944","905712",1997-06-01,-5.427
"68945","905712",1997-09-01,-1.897
"68946","905712",1997-12-01,7.0609
"68947","905712",1998-03-01,5.9971
"68948","905712",1998-06-01,1.0549
"68949","905712",1998-09-01,-21.3228
"68950","905712",1998-12-01,-17.9793
"68951","905712",1999-06-01,4.5871
"68952","905712",1999-09-01,0.6834
"68953","905712",1999-12-01,37.2809
"68954","905712",2000-03-01,-11.5569
"68955","905712",2000-06-01,-2.7775
"68956","905712",2000-09-01,-6.5678
"68957","905712",2000-12-01,1.1348
"68958","905712",2001-03-01,-1.4283
"68959","905712",2001-06-01,10.5943
"68960","905712",2001-09-01,-22.6084
"68961","905712",2001-12-01,1.0214
"68962","905712",2002-03-01,1.3401
"68963","905712",2002-06-01,2.6898
"68964","905712",2002-09-01,-0.5978
"68965","905712",2002-12-01,3.6555
"68966","905712",2003-06-01,2.438
"68967","905712",2003-09-01,2.3722
"68968","905712",2003-12-01,17.4022
"68969","905712",2004-03-01,-3.2587
"68970","905712",2004-06-01,11.5502
"68971","905712",2004-09-01,-0.3827
"68972","905712",2004-12-01,10.9937
"68973","905712",2005-03-01,-4.0508
"68974","905712",2005-06-01,8.1312
"68975","905712",2005-09-01,-16.2439
"68976","905712",2005-12-01,14.3556
"68977","905712",2006-03-01,8.7759
"68978","905712",2006-06-01,4.7932
"68979","905712",2006-09-01,-1.798
"68980","905712",2006-12-01,13.3828
"68981","905712",2007-03-01,-4.3955
"68982","905712",2007-06-01,0.4067
"68983","905712",2007-09-01,-9.1507
"68984","905712",2007-12-01,-5.7189
"68985","905712",2008-03-01,-4.0588
"68986","905712",2008-06-01,-18.52
"68987","905712",2008-09-01,-46.0326
"68988","905712",2009-09-01,-19.6642
"68989","905712",2010-03-01,-8.4401
"68990","905712",2010-06-01,-20.7925
"68991","905712",2010-12-01,18.9982
"68992","905712",2011-03-01,-24.8208
"68993","905712",2011-06-01,49.0293
"68994","905712",2011-09-01,-38.505
"68995","905712",2011-12-01,10.4719
"68996","905712",2012-03-01,4.3053
"68997","905712",2012-06-01,-10.4574
"68998","905712",2012-09-01,1.9932
"68999","905712",2012-12-01,23.1836
"69000","905712",2013-03-01,-3.6719
"69001","905712",2013-06-01,11.0195
"69002","905712",2013-09-01,8.9799
"69003","905712",2013-12-01,6.6334
"69004","905712",2014-03-01,5.0623
"69005","905712",2014-06-01,11.7312
"69006","905712",2014-09-01,-2.1824
"69007","905712",2014-12-01,6.7031
"69008","905712",2015-03-01,-8.6601
"69009","905712",2015-06-01,-0.4903
"69010","905712",2015-09-01,33.889
"69011","905712",2015-12-01,-16.6689
"69012","905712",2016-03-01,0.8582
"69013","905712",2016-06-01,-8.1553
"69014","905712",2016-09-01,12.086
"69015","905712",2016-12-01,-7.529
"69016","905712",2017-03-01,2.0087
"69017","905712",2017-06-01,-2.783
"69018","905712",2017-12-01,2.249
"69019","905712",2018-03-01,7.4669
"69020","905712",2018-06-01,17.7169
"69021","905712",2018-09-01,10.1672
"69022","905712",2018-12-01,-3.342
"69023","905712",2019-03-01,-13.5269
"69024","905712",2019-06-01,34.6345
"69025","905712",2019-12-01,32.637
"69026","905712",2020-09-01,5.4855
"69027","905712",2020-12-01,24.3606
"69028","905712",2021-03-01,-7.9182
"69029","905712",2021-06-01,-0.0408
"69030","905712",2021-09-01,-8.5818
"69031","905712",2021-12-01,1.1437
"69032","905714",1985-09-01,2.7344
"69033","905714",1985-12-01,13.7017
"69034","905714",1986-03-01,4.9708
"69035","905714",1986-06-01,4.1592
"69036","905714",1986-09-01,-4.1876
"69037","905714",1986-12-01,16.7466
"69038","905714",1987-03-01,14.4105
"69039","905714",1987-06-01,-2.4673
"69040","905714",1987-09-01,2.4158
"69041","905714",1987-12-01,9.059
"69042","905714",1988-03-01,6.4562
"69043","905714",1988-06-01,-4.5789
"69044","905714",1988-09-01,1.7637
"69045","905714",1988-12-01,-18.2833
"69046","905714",1989-03-01,7.1418
"69047","905714",1989-06-01,-1.1875
"69048","905714",1989-12-01,-1.0139
"69049","905714",1990-03-01,5.7301
"69050","905714",1990-09-01,-0.0314
"69051","905714",1990-12-01,16.8366
"69052","905714",1991-06-01,-4.3622
"69053","905714",1991-09-01,3.6321
"69054","905714",1991-12-01,-1.2737
"69055","905714",1992-06-01,2.9352
"69056","905714",1993-03-01,12.41
"69057","905714",1993-06-01,-2.4233
"69058","905714",1993-09-01,-7.316
"69059","905714",1993-12-01,-2.8441
"69060","905714",1994-03-01,5.535
"69061","905714",1994-09-01,3.1133
"69062","905714",1994-12-01,-4.0398
"69063","905714",1995-03-01,3.0723
"69064","905714",1995-06-01,0.4101
"69065","905714",1995-09-01,20.8982
"69066","905714",1995-12-01,1.318
"69067","905714",1996-03-01,11.8353
"69068","905714",1996-06-01,11.0522
"69069","905714",1996-09-01,9.6407
"69070","905714",1996-12-01,16.0123
"69071","905714",1997-03-01,7.9867
"69072","905714",1997-06-01,-1.3905
"69073","905714",1997-09-01,-6.9106
"69074","905714",1997-12-01,9.889
"69075","905714",1998-03-01,22.7189
"69076","905714",1998-06-01,20.2237
"69077","905714",1998-09-01,8.7635
"69078","905714",1998-12-01,20.3451
"69079","905714",1999-06-01,12.7987
"69080","905714",1999-09-01,12.6536
"69081","905714",1999-12-01,5.0596
"69082","905714",2000-03-01,-6.6958
"69083","905714",2000-06-01,2.1505
"69084","905714",2000-09-01,-8.622
"69085","905714",2000-12-01,7.4757
"69086","905714",2001-03-01,0.1021
"69087","905714",2001-06-01,NA
"69088","905714",2001-09-01,NA
"69089","905714",2001-12-01,NA
"69090","905714",2002-03-01,NA
"69091","905714",2002-06-01,NA
"69092","905714",2002-09-01,NA
